customer_id,tenure_months,monthly_charge,support_tickets_90d,contract_type,autopay,premium_plan,churned
C103757,8,67.13,1,Month-to-month,1,1,0
C103758,18,66.46,4,One year,0,1,1
C103759,6,87.91,1,One year,1,0,0
C103760,28,137.99,2,Month-to-month,1,1,0
C103761,52,106.57,2,Two year,0,0,0
C103762,10,79.16,2,Month-to-month,0,1,0
C103763,70,56.88,1,Two year,0,0,0
C103764,68,85.28,3,One year,1,1,0
C103765,43,112.49,1,Month-to-month,1,1,0
C103766,43,132.12,0,Two year,1,0,0
C103767,16,52.02,1,One year,1,1,0
C103768,72,117.35,0,One year,0,1,0
C103769,72,71.75,2,Two year,1,1,0
C103770,43,71.71,1,Month-to-month,1,1,1
C103771,68,74.8,2,Two year,0,1,0
C103772,3,98.92,2,Month-to-month,1,0,1
C103773,62,73.86,2,One year,0,0,1
C103774,39,101.73,5,One year,0,0,0
C103775,17,91.28,0,One year,0,1,0
C103776,62,88.33,0,Two year,0,1,0
C103777,12,84.84,2,Two year,0,1,0
C103778,11,77.26,0,Month-to-month,1,1,0
C103779,64,64.99,0,Month-to-month,1,0,0
C103780,29,122.79,2,Month-to-month,0,1,0
C103781,4,67.2,2,Two year,1,0,0
C103782,9,103.32,1,Two year,1,0,0
C103783,41,121.29,3,Month-to-month,1,0,1
C103784,25,83.82,3,Two year,1,0,0
C103785,5,87.98,3,Two year,0,0,0
C103786,48,49.3,3,Month-to-month,1,1,0
C103787,12,42.5,1,Month-to-month,1,1,0
C103788,13,37.57,3,Two year,1,1,1
C103789,27,83.57,1,Month-to-month,1,1,0
C103790,48,56.55,1,Two year,1,0,0
C103791,35,63.02,3,One year,1,0,1
C103792,42,84.6,1,Two year,1,0,0
C103793,49,89.02,6,Month-to-month,1,1,1
C103794,23,64.93,1,Month-to-month,0,0,0
C103795,72,88.7,4,Month-to-month,1,0,0
C103796,24,49.99,4,Month-to-month,0,0,1
C103797,59,41.89,0,Two year,0,0,0
C103798,62,71.6,0,Month-to-month,1,0,1
C103799,52,120.52,1,Month-to-month,1,1,0
C103800,24,54.78,0,Two year,1,0,0
C103801,8,106.51,1,Two year,1,0,0
C103802,36,70.46,1,Two year,0,0,0
C103803,68,96.42,1,Two year,1,0,0
C103804,64,123.64,0,Month-to-month,1,0,0
C103805,24,40.75,3,Month-to-month,1,0,0
C103806,18,67.48,3,One year,0,1,1
C103807,21,87.83,3,Month-to-month,1,1,1
C103808,10,103.82,2,Two year,1,0,1
C103809,40,78.34,4,Month-to-month,1,0,1
C103810,14,95.28,1,Month-to-month,0,0,0
C103811,13,81.76,4,One year,0,0,0
C103812,19,99.79,4,Two year,1,0,1
C103813,24,84.84,1,Month-to-month,0,1,0
C103814,15,39.76,1,Month-to-month,1,0,1
C103815,5,95.96,2,One year,0,1,1
C103816,64,117.32,3,Month-to-month,1,0,0
C103817,62,80.0,3,Month-to-month,1,0,0
C103818,61,93.93,0,Month-to-month,0,0,0
C103819,44,134.24,0,Month-to-month,0,0,0
C103820,56,74.98,2,Month-to-month,1,0,0
C103821,27,85.33,2,Month-to-month,1,0,0
C103822,10,91.81,3,Two year,1,0,1
C103823,55,38.27,1,One year,0,0,0
C103824,30,64.34,2,Month-to-month,1,0,1
C103825,63,97.27,2,Month-to-month,1,1,0
C103826,58,36.96,1,Month-to-month,1,0,0
C103827,28,76.12,3,One year,1,1,1
C103828,63,107.56,2,Month-to-month,1,1,0
C103829,19,66.88,1,Two year,1,1,0
C103830,23,44.06,1,One year,1,0,1
C103831,42,62.4,1,Month-to-month,1,0,1
C103832,65,79.63,2,Month-to-month,1,1,0
C103833,55,111.57,3,One year,1,0,0
C103834,13,79.15,1,One year,1,0,0
C103835,55,42.35,4,Two year,0,0,0
C103836,28,58.91,1,Two year,1,0,0
C103837,35,67.64,0,Two year,1,0,0
C103838,21,101.36,2,Month-to-month,1,1,0
C103839,62,71.6,3,Two year,1,0,1
C103840,43,57.11,1,Month-to-month,0,0,0
C103841,2,80.69,2,Month-to-month,1,1,1
C103842,37,92.1,2,One year,0,0,1
C103843,14,60.64,3,One year,0,1,0
C103844,65,96.74,0,Two year,0,0,0
C103845,70,113.85,2,One year,1,1,0
C103846,1,62.5,2,Month-to-month,1,1,0
C103847,39,101.6,5,Month-to-month,1,0,0
C103848,50,75.7,2,One year,1,1,0
C103849,16,72.72,4,One year,0,0,1
C103850,43,80.03,2,Month-to-month,0,0,0
C103851,56,100.95,2,Two year,1,0,0
C103852,9,53.67,2,One year,0,0,0
C103853,38,66.51,1,Two year,0,0,0
C103854,17,86.55,0,Month-to-month,1,0,1
C103855,3,87.57,1,Month-to-month,1,1,0
C103856,3,126.83,3,Month-to-month,1,1,1
C103857,13,105.06,1,One year,1,1,0
C103858,47,96.22,1,Two year,1,1,0
C103859,18,148.08,0,Month-to-month,0,1,1
C103860,13,28.55,1,Month-to-month,1,1,0
C103861,34,81.56,1,Month-to-month,0,1,1
C103862,9,69.61,4,One year,0,1,0
C103863,58,31.09,4,Month-to-month,1,0,0
C103864,56,96.17,3,Month-to-month,1,1,0
C103865,31,51.47,1,Month-to-month,0,0,0
C103866,44,44.51,0,Month-to-month,1,0,0
C103867,29,94.28,3,Month-to-month,0,1,1
C103868,28,61.42,1,Month-to-month,0,0,0
C103869,66,108.52,3,One year,0,0,0
C103870,66,68.08,2,Two year,1,0,0
C103871,30,86.29,2,Month-to-month,0,0,1
C103872,59,121.67,2,Month-to-month,0,0,0
C103873,48,117.39,3,Month-to-month,1,1,0
C103874,5,72.72,1,Two year,1,0,0
C103875,62,59.58,1,Two year,0,0,0
C103876,40,82.36,1,Month-to-month,1,0,0
C103877,48,84.1,1,Month-to-month,0,0,1
C103878,48,65.3,3,Month-to-month,0,0,0
C103879,63,114.02,2,Month-to-month,1,0,1
C103880,48,51.04,2,Month-to-month,1,1,0
C103881,68,73.75,2,One year,1,1,0
C103882,34,73.16,1,Two year,0,0,0
C103883,9,57.7,2,Two year,1,0,0
C103884,33,59.92,1,Month-to-month,0,1,0
C103885,27,58.74,3,Two year,0,1,0
C103886,61,93.07,4,Two year,0,0,1
C103887,45,88.34,0,Month-to-month,0,0,0
C103888,51,50.85,0,Month-to-month,1,1,0
C103889,48,27.49,2,Two year,0,0,0
C103890,70,82.82,1,Month-to-month,1,1,0
C103891,37,96.1,1,Month-to-month,1,1,0
C103892,70,88.94,0,One year,1,1,0
C103893,63,44.13,4,One year,1,0,0
C103894,69,117.0,0,Month-to-month,1,0,0
C103895,45,73.88,4,Two year,1,1,0
C103896,6,83.49,3,Two year,1,0,0
C103897,69,69.94,0,Month-to-month,1,0,0
C103898,20,80.4,2,Month-to-month,0,0,1
C103899,20,57.42,2,Month-to-month,1,1,0
C103900,16,47.66,0,Month-to-month,1,1,0
C103901,65,124.37,3,Month-to-month,0,0,0
C103902,18,56.45,2,Month-to-month,1,0,0
C103903,9,111.37,0,Month-to-month,1,1,1
C103904,23,67.63,3,Month-to-month,1,0,0
C103905,70,143.87,3,Month-to-month,0,0,0
C103906,56,106.49,0,Month-to-month,1,0,0
C103907,62,82.07,2,Two year,0,0,0
C103908,28,63.0,1,Month-to-month,0,0,1
C103909,15,66.85,0,Month-to-month,1,0,0
C103910,13,106.79,4,Two year,0,1,1
C103911,36,57.55,5,Month-to-month,0,0,0
C103912,49,131.39,3,Month-to-month,1,1,1
C103913,37,66.32,2,Two year,0,1,0
C103914,4,129.24,0,Month-to-month,0,1,1
C103915,52,76.28,2,Month-to-month,1,0,0
C103916,4,83.06,1,Month-to-month,1,0,0
C103917,54,99.79,1,Month-to-month,1,0,1
C103918,36,87.05,3,Month-to-month,0,0,0
C103919,10,63.47,2,Two year,1,1,0
C103920,62,57.45,2,One year,0,0,0
C103921,18,66.86,1,One year,1,0,0
C103922,60,45.44,2,Two year,1,0,0
C103923,8,63.51,0,One year,0,1,0
C103924,39,83.4,2,One year,0,0,1
C103925,9,39.67,4,One year,1,1,0
C103926,43,51.35,4,Month-to-month,1,0,1
C103927,48,74.74,1,Month-to-month,1,0,0
C103928,59,44.15,2,Two year,0,1,0
C103929,34,23.08,2,Month-to-month,1,0,1
C103930,7,46.48,2,Month-to-month,0,0,0
C103931,41,51.5,1,Month-to-month,0,1,0
C103932,41,130.95,1,Month-to-month,0,1,0
C103933,56,90.8,1,Month-to-month,0,0,0
C103934,14,76.29,2,Month-to-month,1,1,0
C103935,27,71.59,2,Two year,1,1,1
C103936,53,53.33,1,One year,0,1,0
C103937,57,68.68,1,One year,0,1,0
C103938,52,83.09,3,Month-to-month,0,0,0
C103939,27,98.42,0,Two year,1,1,1
C103940,72,57.64,2,Month-to-month,1,1,0
C103941,68,76.33,0,Month-to-month,1,0,0
C103942,54,99.88,3,Month-to-month,1,0,0
C103943,64,66.52,1,Month-to-month,1,0,0
C103944,48,53.8,1,One year,1,0,1
C103945,49,91.99,2,One year,0,0,0
C103946,69,92.94,1,Month-to-month,1,1,0
C103947,72,63.93,3,Two year,0,0,0
C103948,35,47.61,1,One year,1,0,0
C103949,66,39.61,6,One year,1,0,0
C103950,52,72.02,2,Month-to-month,0,0,0
C103951,51,64.74,3,One year,1,0,0
C103952,62,104.71,2,Month-to-month,0,1,0
C103953,25,71.9,1,Month-to-month,1,0,0
C103954,35,133.34,0,Month-to-month,1,0,0
C103955,20,95.6,1,Two year,1,1,0
C103956,32,61.43,2,Month-to-month,1,1,0
C103957,41,80.58,1,Month-to-month,0,1,0
C103958,19,115.94,1,Month-to-month,1,1,0
C103959,36,105.95,1,One year,0,1,1
C103960,16,67.09,2,Two year,0,0,0
C103961,35,43.21,1,One year,0,0,0
C103962,49,76.37,1,Month-to-month,0,0,0
C103963,45,148.3,2,One year,1,1,0
C103964,19,83.49,3,Two year,1,0,0
C103965,30,108.8,3,Month-to-month,1,0,0
C103966,45,69.53,2,One year,1,0,0
C103967,48,78.02,2,Month-to-month,1,0,1
C103968,49,87.68,3,Two year,1,0,0
C103969,15,59.27,5,Month-to-month,1,1,0
C103970,10,93.71,1,One year,1,1,0
C103971,63,62.54,3,Month-to-month,0,0,0
C103972,37,106.6,1,Month-to-month,1,0,1
C103973,58,106.01,3,Two year,1,1,0
C103974,17,116.12,0,Month-to-month,0,0,0
C103975,29,70.42,0,Month-to-month,1,0,0
C103976,32,108.39,2,One year,0,0,0
C103977,43,64.23,4,Month-to-month,1,0,1
C103978,42,107.1,1,Month-to-month,0,1,1
C103979,34,89.69,0,One year,1,0,0
C103980,28,81.3,1,Two year,1,0,1
C103981,28,108.39,0,Two year,1,1,0
C103982,37,55.58,2,One year,1,0,0
C103983,58,80.58,0,Month-to-month,1,0,1
C103984,66,99.1,1,One year,0,0,0
C103985,47,36.26,1,Two year,1,0,0
C103986,66,62.86,2,One year,0,0,0
C103987,36,67.87,3,Month-to-month,1,1,0
C103988,42,47.97,3,Two year,1,0,0
C103989,66,70.25,1,One year,0,0,0
C103990,18,122.43,3,Month-to-month,1,0,0
C103991,19,96.66,4,Month-to-month,1,0,0
C103992,3,64.23,2,One year,1,0,0
C103993,62,99.57,2,One year,0,1,0
C103994,35,108.13,1,One year,1,0,0
C103995,46,53.08,1,Two year,1,1,0
C103996,35,85.58,2,Month-to-month,0,0,1
C103997,23,80.96,1,Month-to-month,1,0,0
C103998,15,76.21,2,One year,1,0,1
C103999,27,81.35,3,Month-to-month,1,1,1
C104000,13,95.06,0,Two year,0,0,0
C104001,37,65.01,2,Two year,0,0,0
C104002,30,82.22,0,Month-to-month,1,1,0
C104003,61,25.11,0,Two year,1,0,0
C104004,55,65.67,2,Month-to-month,1,0,0
C104005,25,29.07,1,Month-to-month,1,0,0
C104006,66,69.22,0,Month-to-month,0,1,0
C104007,51,46.94,1,Month-to-month,1,0,0
C104008,12,77.79,2,Month-to-month,0,1,0
C104009,20,56.35,2,Month-to-month,1,0,0
C104010,62,59.19,2,Month-to-month,0,0,0
C104011,21,80.74,2,Month-to-month,1,1,1
C104012,24,68.09,0,Month-to-month,1,1,1
C104013,25,82.39,0,Two year,1,0,0
C104014,47,48.64,0,Month-to-month,1,1,0
C104015,36,66.6,3,Month-to-month,1,0,0
C104016,55,95.07,0,Month-to-month,1,0,0
C104017,1,83.13,1,Month-to-month,1,0,0
C104018,20,73.81,2,Month-to-month,0,0,1
C104019,64,48.18,3,Two year,1,1,0
C104020,51,47.38,2,One year,0,1,1
C104021,11,61.97,1,One year,0,1,0
C104022,23,52.66,1,Month-to-month,1,0,0
C104023,33,59.23,1,Two year,0,0,0
C104024,4,62.82,0,Two year,1,0,0
C104025,52,67.01,1,Two year,1,1,0
C104026,33,82.14,6,Month-to-month,0,1,0
C104027,33,51.87,2,Two year,1,0,0
C104028,32,58.28,1,One year,1,1,0
C104029,5,42.94,3,Month-to-month,1,0,1
C104030,17,77.61,2,Month-to-month,1,1,0
C104031,26,102.28,2,Month-to-month,0,0,1
C104032,16,84.83,0,One year,1,0,0
C104033,45,38.4,2,Two year,1,0,0
C104034,43,28.34,2,One year,0,1,0
C104035,68,140.49,4,Month-to-month,1,1,0
C104036,27,96.22,0,Month-to-month,1,0,0
C104037,10,78.97,2,Month-to-month,1,1,0
C104038,7,100.25,0,One year,1,0,1
C104039,18,73.64,0,One year,1,0,0
C104040,67,77.33,2,Two year,0,0,1
C104041,69,55.94,0,Month-to-month,1,1,0
C104042,60,71.5,2,Two year,0,0,0
C104043,5,81.41,0,Month-to-month,1,1,0
C104044,52,71.56,2,Month-to-month,1,0,0
C104045,72,73.07,3,Month-to-month,0,1,0
C104046,72,33.89,3,Month-to-month,1,1,0
C104047,49,100.81,1,Month-to-month,1,1,0
C104048,23,92.02,2,Month-to-month,1,1,0
C104049,16,36.22,1,One year,1,1,0
C104050,44,60.77,1,Month-to-month,1,1,0
C104051,51,36.82,5,One year,0,0,0
C104052,42,111.72,1,One year,1,0,0
C104053,21,115.35,3,Month-to-month,1,0,1
C104054,3,82.25,1,Month-to-month,1,0,0
C104055,52,76.92,2,Month-to-month,1,0,0
C104056,61,96.75,3,Month-to-month,1,1,0
C104057,18,99.29,1,Month-to-month,1,0,0
C104058,9,117.08,1,Two year,0,1,0
C104059,12,110.76,1,Two year,1,0,0
C104060,68,92.29,2,Month-to-month,0,0,0
C104061,16,77.63,3,One year,0,1,0
C104062,8,65.34,5,Month-to-month,1,0,1
C104063,30,98.6,1,Two year,0,1,0
C104064,64,63.34,0,Month-to-month,1,1,0
C104065,20,83.01,2,Month-to-month,1,0,0
C104066,36,61.39,1,One year,1,0,0
C104067,64,39.91,3,Two year,1,0,0
C104068,8,84.59,3,Two year,1,1,0
C104069,64,101.68,3,Month-to-month,0,0,0
C104070,56,51.85,3,Month-to-month,0,1,0
C104071,54,58.07,3,One year,1,1,0
C104072,57,87.91,1,Month-to-month,1,1,0
C104073,3,67.78,1,Month-to-month,1,1,1
C104074,44,82.6,1,Month-to-month,1,0,0
C104075,12,85.83,1,Two year,1,1,0
C104076,50,119.23,3,One year,1,0,0
C104077,57,106.97,2,Month-to-month,0,0,0
C104078,26,106.49,0,One year,1,1,0
C104079,67,105.25,0,Two year,1,1,0
C104080,30,88.79,2,Two year,1,0,0
C104081,8,102.42,2,Two year,0,0,0
C104082,38,101.42,2,One year,1,0,0
C104083,7,26.65,0,One year,0,0,0
C104084,22,90.81,0,Month-to-month,0,1,0
C104085,53,117.36,4,One year,1,0,0
C104086,40,88.31,3,One year,1,0,0
C104087,24,57.95,3,Month-to-month,0,0,0
C104088,52,101.51,3,Month-to-month,0,0,0
C104089,36,48.04,4,Month-to-month,1,0,0
C104090,28,82.18,4,Two year,1,0,0
C104091,9,92.27,1,One year,0,1,1
C104092,58,132.15,2,Two year,1,1,0
C104093,59,108.02,1,Two year,1,1,0
C104094,56,80.18,2,One year,0,1,1
C104095,62,90.59,1,One year,1,0,0
C104096,7,39.96,1,Month-to-month,1,0,0
C104097,22,74.7,3,One year,1,1,0
C104098,3,48.01,1,One year,1,0,0
C104099,6,135.5,2,Month-to-month,0,1,0
C104100,69,65.16,2,One year,1,0,0
C104101,54,56.54,2,Month-to-month,0,1,0
C104102,9,72.8,2,Month-to-month,0,0,0
C104103,56,106.26,3,One year,0,0,0
C104104,44,73.48,0,Month-to-month,1,0,0
C104105,36,67.69,3,Two year,1,0,0
C104106,53,77.3,2,Two year,1,0,0
C104107,63,91.63,4,Month-to-month,1,1,0
C104108,59,50.86,1,Month-to-month,0,1,0
C104109,54,100.92,2,Month-to-month,0,1,0
C104110,46,97.59,3,Month-to-month,1,0,0
C104111,52,105.99,1,Two year,1,0,0
C104112,21,63.52,2,One year,1,1,0
C104113,42,77.19,0,Two year,0,0,1
C104114,36,98.78,2,One year,1,1,0
C104115,67,111.58,1,Month-to-month,1,1,0
C104116,45,116.78,2,Two year,1,0,1
C104117,42,60.26,2,Two year,1,1,0
C104118,72,77.32,4,One year,1,1,0
C104119,54,71.56,2,Month-to-month,1,1,0
C104120,53,107.25,1,Month-to-month,1,0,0
C104121,48,75.22,0,Two year,0,1,0
C104122,20,100.3,1,One year,0,0,0
C104123,29,63.78,0,One year,1,0,0
C104124,17,36.49,2,One year,1,0,0
C104125,40,71.11,1,Two year,1,0,0
C104126,2,65.93,2,Month-to-month,0,0,1
C104127,16,57.7,1,Month-to-month,1,0,1
C104128,40,57.02,1,Month-to-month,1,0,0
C104129,70,40.88,1,One year,1,1,0
C104130,11,61.52,0,Month-to-month,0,0,0
C104131,10,57.46,2,Two year,1,1,0
C104132,9,102.11,2,One year,0,0,0
C104133,33,62.21,1,Month-to-month,1,1,1
C104134,8,82.33,4,One year,0,0,1
C104135,4,84.99,3,Month-to-month,1,0,1
C104136,39,59.63,2,One year,0,0,0
C104137,12,136.79,2,Month-to-month,1,0,0
C104138,9,93.37,2,Month-to-month,0,1,0
C104139,38,85.1,2,Two year,0,0,0
C104140,31,87.13,4,Month-to-month,1,1,0
C104141,34,74.45,2,Month-to-month,1,0,1
C104142,12,59.58,0,One year,0,1,1
C104143,67,66.6,2,One year,1,0,0
C104144,41,61.89,2,Month-to-month,0,0,1
C104145,42,63.1,1,Month-to-month,1,0,1
C104146,46,82.6,2,Month-to-month,1,1,0
C104147,37,27.98,2,Two year,0,0,0
C104148,67,79.69,2,One year,1,0,0
C104149,21,71.37,2,Two year,1,1,0
C104150,54,85.64,0,Month-to-month,1,0,0
C104151,41,136.64,1,One year,0,0,0
C104152,62,42.28,1,Month-to-month,1,1,0
C104153,42,45.87,0,One year,0,1,0
C104154,68,75.05,3,One year,1,0,0
C104155,64,129.44,5,Month-to-month,0,0,0
C104156,18,35.65,3,Month-to-month,1,0,1
C104157,65,75.45,1,Month-to-month,0,0,0
C104158,31,60.04,1,Month-to-month,1,0,0
C104159,30,75.71,1,Month-to-month,0,0,0
C104160,72,45.14,1,Month-to-month,0,0,0
C104161,27,69.56,1,Month-to-month,0,0,1
C104162,23,90.11,1,One year,1,1,0
C104163,55,63.04,4,Month-to-month,1,1,0
C104164,14,96.39,4,Month-to-month,1,0,0
C104165,6,127.03,2,Month-to-month,0,0,0
C104166,45,96.12,1,One year,0,0,0
C104167,17,107.31,4,Month-to-month,0,0,0
C104168,54,98.3,1,Month-to-month,1,0,1
C104169,21,68.99,1,One year,0,0,0
C104170,22,26.13,6,One year,0,0,0
C104171,39,55.26,1,Month-to-month,0,1,0
C104172,39,103.77,0,Month-to-month,1,1,0
C104173,13,46.97,0,Month-to-month,1,1,1
C104174,59,74.7,3,Month-to-month,0,0,0
C104175,17,78.76,0,Two year,0,0,0
C104176,8,50.84,1,Month-to-month,0,1,1
C104177,9,118.84,1,Month-to-month,0,0,0
C104178,68,91.65,1,Month-to-month,0,0,0
C104179,35,118.03,1,Month-to-month,1,0,1
C104180,13,110.21,3,Month-to-month,1,1,0
C104181,41,100.21,1,Two year,1,1,0
C104182,7,31.15,3,One year,1,0,0
C104183,3,49.95,3,Two year,1,0,0
C104184,48,78.65,2,Month-to-month,1,0,0
C104185,8,73.22,0,Two year,0,1,0
C104186,25,65.2,2,Two year,0,0,0
C104187,63,76.49,1,One year,1,0,0
C104188,42,147.51,3,One year,1,1,0
C104189,47,76.17,4,Month-to-month,0,1,1
C104190,26,71.55,1,One year,1,1,0
C104191,72,78.09,2,One year,1,0,0
C104192,27,90.53,0,One year,1,0,1
C104193,32,90.34,0,Two year,1,0,0
C104194,12,81.06,2,One year,1,1,0
C104195,15,60.99,1,Month-to-month,0,0,0
C104196,10,58.92,1,One year,1,0,0
C104197,57,75.04,1,Month-to-month,1,0,0
C104198,48,66.09,1,Two year,0,0,0
C104199,18,50.06,0,Month-to-month,1,0,0
C104200,47,43.6,3,One year,1,1,0
C104201,34,95.09,2,One year,1,0,0
C104202,9,45.75,2,One year,0,0,0
C104203,34,84.86,2,One year,1,0,0
C104204,54,125.39,1,Month-to-month,0,0,1
C104205,63,29.2,3,One year,1,0,0
C104206,42,76.33,0,One year,1,0,0
C104207,29,60.62,1,Month-to-month,0,0,0
C104208,17,72.57,1,Month-to-month,1,1,0
C104209,56,45.49,2,Month-to-month,0,0,0
C104210,53,57.25,3,Month-to-month,1,1,0
C104211,53,103.4,3,Two year,0,1,0
C104212,61,105.06,4,Month-to-month,1,0,0
C104213,63,81.08,2,Two year,1,1,0
C104214,12,49.34,4,Month-to-month,1,0,1
C104215,40,71.1,1,One year,1,0,0
C104216,33,126.54,3,Month-to-month,1,0,0
C104217,33,65.18,1,Two year,1,1,0
C104218,19,144.62,1,Month-to-month,0,0,1
C104219,31,86.1,1,One year,1,0,0
C104220,22,75.64,0,One year,0,1,0
C104221,22,75.72,2,Month-to-month,0,1,0
C104222,31,65.25,3,One year,1,1,0
C104223,66,69.23,1,Month-to-month,0,1,1
C104224,32,104.37,2,Month-to-month,1,0,0
C104225,48,119.28,2,Two year,0,1,1
C104226,70,53.05,1,One year,1,1,0
C104227,34,83.64,0,Month-to-month,1,1,0
C104228,5,25.99,1,Two year,1,0,0
C104229,15,51.0,0,Month-to-month,1,1,0
C104230,2,86.89,1,Month-to-month,0,1,1
C104231,24,81.93,4,One year,0,1,0
C104232,29,99.36,0,Month-to-month,0,0,0
C104233,57,80.79,1,Month-to-month,0,0,0
C104234,64,74.53,3,Month-to-month,0,1,1
C104235,56,25.15,1,Two year,1,0,0
C104236,30,80.01,1,One year,0,1,0
C104237,53,78.74,2,Two year,0,0,0
C104238,24,42.85,0,Month-to-month,1,0,0
C104239,67,74.18,2,One year,0,0,0
C104240,52,82.34,1,Two year,1,1,0
C104241,25,101.88,1,One year,1,1,0
C104242,8,125.47,1,Month-to-month,1,0,0
C104243,48,39.4,2,Month-to-month,1,0,0
C104244,12,41.21,1,One year,0,0,0
C104245,23,42.08,1,Month-to-month,1,1,0
C104246,12,85.11,4,Month-to-month,0,1,0
C104247,69,45.29,2,One year,0,1,0
C104248,31,76.65,2,One year,1,0,0
C104249,46,89.55,3,Month-to-month,0,0,0
C104250,61,41.03,2,Month-to-month,1,1,0
C104251,60,80.67,5,Month-to-month,0,0,0
C104252,29,87.76,1,Month-to-month,1,1,0
C104253,5,36.3,3,Two year,1,1,0
C104254,13,60.55,1,Month-to-month,1,1,0
C104255,57,48.68,3,Two year,1,0,0
C104256,49,76.14,1,One year,1,1,0
C104257,52,50.8,1,One year,1,1,0
C104258,10,160.69,2,One year,0,0,0
C104259,4,90.12,4,Month-to-month,1,0,1
C104260,46,70.57,0,Month-to-month,1,1,0
C104261,42,80.8,3,One year,0,0,0
C104262,15,67.94,2,Month-to-month,1,1,0
C104263,18,66.92,1,Month-to-month,1,0,0
C104264,65,64.65,2,Month-to-month,1,1,1
C104265,71,70.98,1,Month-to-month,0,1,0
C104266,15,85.04,2,Two year,1,0,0
C104267,67,49.87,2,One year,0,0,1
C104268,7,40.19,1,One year,1,0,0
C104269,22,98.7,3,Two year,1,1,0
C104270,56,116.89,2,Month-to-month,0,0,0
C104271,27,72.98,3,Month-to-month,1,0,0
C104272,49,79.01,2,Two year,0,1,0
C104273,18,75.48,0,Two year,1,0,1
C104274,20,73.5,1,Month-to-month,1,0,0
C104275,36,103.56,1,Two year,0,0,1
C104276,42,64.28,4,Two year,1,1,0
C104277,72,100.74,2,Two year,0,0,0
C104278,71,64.67,4,Month-to-month,0,1,0
C104279,14,69.46,2,One year,1,0,0
C104280,28,63.26,2,Two year,0,0,0
C104281,69,42.8,1,One year,0,1,0
C104282,16,84.84,2,Month-to-month,1,1,1
C104283,3,91.29,1,One year,1,1,0
C104284,7,50.47,3,Month-to-month,1,1,0
C104285,56,83.96,1,One year,1,1,0
C104286,26,69.76,1,Month-to-month,0,0,1
C104287,60,72.71,1,One year,0,0,0
C104288,51,68.41,1,Month-to-month,0,1,0
C104289,20,81.4,4,One year,1,0,1
C104290,22,74.98,2,Month-to-month,0,0,0
C104291,52,76.91,1,One year,0,0,0
C104292,3,91.17,1,Month-to-month,1,1,0
C104293,40,90.81,2,One year,1,1,0
C104294,59,52.42,1,One year,1,0,0
C104295,54,100.48,2,Month-to-month,1,0,0
C104296,25,104.52,3,Month-to-month,0,1,0
C104297,31,63.8,1,One year,0,1,0
C104298,10,32.18,1,One year,1,0,0
C104299,70,47.83,1,Two year,1,1,0
C104300,31,87.62,2,One year,1,0,0
C104301,41,66.86,1,One year,1,0,0
C104302,29,88.73,2,One year,1,0,0
C104303,70,124.12,2,Month-to-month,1,0,0
C104304,68,51.44,3,One year,1,0,0
C104305,70,73.54,1,Two year,0,1,0
C104306,18,112.62,0,Two year,0,0,0
C104307,41,64.65,0,Month-to-month,1,1,0
C104308,45,38.68,2,Two year,0,1,0
C104309,61,78.97,1,Month-to-month,0,1,1
C104310,33,119.22,1,Two year,1,0,0
C104311,60,98.62,2,Two year,1,0,0
C104312,3,49.04,1,One year,0,0,0
C104313,22,57.33,3,One year,1,0,0
C104314,1,29.77,0,One year,1,1,0
C104315,39,89.85,1,Two year,0,0,0
C104316,35,98.15,3,Month-to-month,1,0,0
C104317,2,81.28,0,One year,0,0,1
C104318,37,62.52,2,Month-to-month,0,0,0
C104319,24,82.17,6,Month-to-month,0,1,0
C104320,10,39.24,2,Month-to-month,1,0,0
C104321,32,67.92,1,Month-to-month,0,1,0
C104322,33,92.26,2,Month-to-month,0,0,0
C104323,57,94.21,0,Month-to-month,1,0,0
C104324,69,85.91,0,Month-to-month,0,0,0
C104325,36,30.91,3,Month-to-month,1,0,0
C104326,52,45.08,2,Month-to-month,1,1,0
C104327,56,62.66,4,One year,1,1,0
C104328,4,104.44,3,Two year,1,0,1
C104329,15,68.22,1,Month-to-month,1,1,0
C104330,15,72.57,2,One year,1,1,0
C104331,53,86.8,0,One year,1,0,0
C104332,24,75.51,2,Two year,0,0,0
C104333,62,76.88,1,Month-to-month,1,0,0
C104334,6,54.03,2,One year,1,1,1
C104335,18,59.44,0,Two year,1,1,0
C104336,36,81.49,2,One year,1,0,0
C104337,60,117.52,1,Month-to-month,0,0,0
C104338,52,55.11,1,Month-to-month,1,0,0
C104339,44,69.3,0,Month-to-month,1,1,0
C104340,35,84.89,3,Two year,0,1,0
C104341,34,119.42,2,Month-to-month,1,0,0
C104342,36,100.25,2,One year,1,1,0
C104343,50,44.09,3,Month-to-month,1,0,0
C104344,44,66.22,1,Two year,0,1,0
C104345,52,63.5,0,One year,1,1,0
C104346,10,47.4,1,Two year,1,0,0
C104347,47,76.3,4,One year,1,1,0
C104348,68,117.06,0,Month-to-month,1,1,0
C104349,46,81.38,2,One year,1,1,0
C104350,51,83.37,0,One year,1,1,0
C104351,30,49.13,6,Month-to-month,0,1,1
C104352,54,102.8,5,One year,0,1,0
C104353,52,86.99,3,Month-to-month,1,1,0
C104354,68,86.04,0,One year,1,0,0
C104355,18,100.6,3,Month-to-month,1,0,0
C104356,58,62.02,3,One year,1,0,0
